,sent,received
1583763240,385.882103,0.0512024
1583763300,314.6514775,0.8144906
1583763360,261.0755641,0.020089
1583763420,321.6672467,0.3328354
1583763480,704.608102,0.1495619
1583763540,435.593729,0.8144405
1583763600,487.9772759,0.0376985
1583763660,476.3051363,0.0053742
1583763720,574.8279638,0.7210089
1583763780,706.4335965,0.3687555
1583763840,587.8771616,0.5597926
1583763900,419.3504266,0.7480695
1583763960,514.4048639,0.2662044
1583764020,284.7804492,0.4011172
1583764080,432.6539185,0.5694673
1583764140,798.7180645,0.4860704
1583764200,418.4247238,0.8801396
1583764260,728.4366066,0.8670716
1583764320,458.3071788,0.6560398
1583764380,530.3989591,0.8130166
1583764440,328.2530679,0.5261038
1583764500,371.5163758,0.1105227
1583764560,390.6890828,0.1405126
1583764620,212.1950579,0.4351797
1583764680,215.7890254,0.2255478
1583764740,406.9606589,0.627893
1583764800,412.5201058,0.3275892
1583764860,609.9960763,0.0472217
1583764920,601.9336615,0.0849409
1583764980,437.9254591,0.0816329
1583765040,565.607882,0.9554012
1583765100,396.4551125,0.8628828
1583765160,774.9873565,0.9029105
1583765220,334.8125787,0.0671272
1583765280,727.5561436,0.7236482
1583765340,588.9476874,0.1162766
1583765400,732.6044592,0.5602321
1583765460,703.0508353,0.6590899
1583765520,270.3309073,0.8496405
1583765580,390.0679701,0.0353089
1583765640,253.018155,0.4518106
1583765700,518.6509682,0.5038404
1583765760,213.161127,0.3436154
1583765820,415.6473531,0.5139963
1583765880,570.6517028,0.4047868
1583765940,256.6290444,0.3111461
1583766000,669.1538795,0.7861014
1583766060,281.0045108,0.3848802
1583766120,310.3339719,0.0541565
1583766180,354.3393963,0.808435
1583766240,537.8291632,0.6828253
1583766300,242.0905579,0.2311599
1583766360,248.2188983,0.3105723
1583766420,476.251193,0.3996886
1583766480,479.947649,0.5603859
1583766540,278.8998771,0.84545
1583766600,659.9292984,0.0964954
1583766660,492.0607309,0.5321098
1583766720,628.4578154,0.8523954
1583766780,616.8490589,0.5660437
1583766840,793.7627219,0.0841743
1583766900,492.7274799,0.768838
1583766960,729.8246233,0.8378976
1583767020,563.0664401,0.1939777
1583767080,682.4327865,0.8376418
1583767140,631.8108723,0.0564644
1583767200,278.5794494,0.0783809
1583767260,563.6260812,0.4570269
1583767320,532.1429244,0.6086071
1583767380,350.469731,0.2977115
1583767440,727.3997424,0.2529265
1583767500,635.4648522,0.0022431
1583767560,725.4559085,0.8058452
1583767620,668.7413637,0.3789776
1583767680,706.9326774,0.3786903
1583767740,281.6722892,0.5255566
1583767800,309.6892408,0.3979312
1583767860,229.2252385,0.7209936
1583767920,342.7191522,0.2338992
1583767980,682.2665994,0.2765874
1583768040,298.5747795,0.0165583
1583768100,354.5194623,0.9797737
1583768160,310.3654202,0.7698249
1583768220,580.1561288,0.6999135
1583768280,262.0144184,0.1377742
1583768340,555.2836227,0.4697298
1583768400,475.6501073,0.0664848
1583768460,298.1888716,0.241719
1583768520,730.4194968,0.2391438
1583768580,457.2688757,0.4128357
1583768640,409.9839495,0.2832231
1583768700,344.8482778,0.033518
1583768760,415.0123742,0.1301586
1583768820,751.5159252,0.328179
1583768880,441.0681486,0.091328
1583768940,441.3278244,0.1644237
1583769000,512.2887514,0.8022855
1583769060,699.0622357,0.6872381
1583769120,618.5721922,0.2622975
1583769180,242.2928634,0.0426596
1583769240,212.1188695,0.9401948
1583769300,364.767573,0.7458658
1583769360,388.0037287,0.0316059
1583769420,529.5530236,0.6854569
1583769480,255.6834482,0.8233605
1583769540,289.9037647,0.5536611
1583769600,419.1485329,0.9903178
1583769660,729.0287315,0.9072142
1583769720,777.8885466,0.4550546
1583769780,584.2287371,0.8212421
1583769840,288.1526041,0.4133315
1583769900,344.7870246,0.152702
1583769960,681.2739798,0.2077963
1583770020,419.0416673,0.0419582
1583770080,354.493499,0.0666758
1583770140,456.1005379,0.1569335
1583770200,209.952501,0.5936693
1583770260,469.4815219,0.5242948
1583770320,797.1124736,0.0926551
1583770380,562.9983738,0.3127453
1583770440,202.307881,0.2743613
1583770500,579.6816377,0.6772417
1583770560,571.553884,0.7803402
1583770620,701.0438634,0.7297867
1583770680,436.9895585,0.2670844
1583770740,535.3965852,0.6340012
1583770800,605.9984291,0.0672475
1583770860,720.4955267,0.3895678
1583770920,796.6350712,0.0155915
1583770980,704.1384623,0.1739924
1583771040,279.3090789,0.3020865
1583771100,443.1845254,0.2133747
1583771160,562.9051995,0.7957657
1583771220,531.3748643,0.0512732
1583771280,503.1908018,0.1082924
1583771340,467.744141,0.8475675
1583771400,785.9545171,0.1647121
1583771460,722.3838355,0.2912245
1583771520,489.178235,0.3942118
1583771580,416.1917542,0.5273422
1583771640,329.0151361,0.8260458
1583771700,331.0601989,0.6233689
1583771760,279.3160355,0.8907323
1583771820,356.0260223,0.3470136
1583771880,249.3208745,0.4394421
1583771940,533.5616642,0.2598462
1583772000,296.3601027,0.3571571
1583772060,760.4537381,0.3654942
1583772120,341.1857621,0.7865835
1583772180,497.2749473,0.0989603
1583772240,568.4603025,0.6223704
1583772300,715.477926,0.2619452
1583772360,779.0472407,0.6238076
1583772420,449.9448031,0.5892926
1583772480,316.7499712,0.7095027
1583772540,571.0757565,0.5506488
1583772600,288.9156315,0.25693
1583772660,577.1691806,0.7395865
1583772720,764.9285244,0.2558695
1583772780,547.0181684,0.0604576
1583772840,672.7444875,0.9599
1583772900,224.5393026,0.602763
1583772960,242.0197568,0.5365959
1583773020,653.9943303,0.862179
1583773080,585.925175,0.9508228
1583773140,346.3507066,0.6841261
1583773200,562.3270179,0.7954613
1583773260,348.2532488,0.8156039
1583773320,262.7239678,0.4985466
1583773380,572.9654625,0.6473964
1583773440,309.9332145,0.3134407
1583773500,431.0782768,0.0700527
1583773560,628.0892017,0.4366175
1583773620,335.0841408,0.3113536
1583773680,448.820943,0.5560876
1583773740,436.0157566,0.803406
1583773800,770.4827179,0.3717272
1583773860,292.7683643,0.468205
1583773920,759.1036718,0.4739558
1583773980,664.2054189,0.4330512
1583774040,597.9056315,0.3119534
1583774100,595.3973116,0.4300203
1583774160,476.8063945,0.0101299
1583774220,627.3545378,0.3645774
1583774280,312.5935072,0.3399725
1583774340,458.7166016,0.329497
1583774400,267.0403895,0.9280981
1583774460,654.1263837,0.6488549
1583774520,322.5830517,0.2327409
1583774580,405.9543103,0.4777246
1583774640,337.2042796,0.9732559
1583774700,517.5843941,0.4240301
1583774760,372.9513483,0.5214703
1583774820,413.0709186,0.6258089
1583774880,603.4360803,0.6579154
1583774940,241.1710093,0.8790617
1583775000,540.4488096,0.2698118
1583775060,410.9846046,0.6666442
1583775120,524.449126,0.1452469
1583775180,331.6848786,0.0449076
1583775240,387.5524594,0.4638955
1583775300,201.8246253,0.0110295
1583775360,763.76883,0.0570186
1583775420,314.4853096,0.4570529
1583775480,235.0255437,0.7338702
1583775540,282.9062779,0.1004415
1583775600,566.6952429,0.9915653
1583775660,728.1147596,0.3697436
1583775720,794.3190909,0.5504948
1583775780,617.1295149,0.1946719
1583775840,328.1245212,0.0311256
1583775900,424.0458106,0.275548
1583775960,789.6560226,0.5692644
1583776020,787.6474875,0.658399
1583776080,594.8234788,0.1777722
1583776140,741.0076302,0.8164605
1583776200,627.5693756,0.0267366
1583776260,444.1276982,0.1529909
1583776320,391.7642864,0.936485
1583776380,383.1221649,0.8205702
1583776440,330.5575153,0.7051577
1583776500,779.1030529,0.9365719
1583776560,645.0747164,0.1337582
1583776620,593.4674524,0.0560398
1583776680,627.3532088,0.0724665
1583776740,529.0799995,0.6455488
1583776800,376.6902125,0.1367687
1583776860,460.3870639,0.2488125
1583776920,700.8879207,0.2673262
1583776980,304.9032461,0.6309011
1583777040,627.3539592,0.6347992
1583777100,760.6195269,0.2340749
1583777160,471.1330246,0.4362096
1583777220,244.6361226,0.3707515
1583777280,326.3524097,0.9971364
1583777340,287.6202592,0.7016691
1583777400,223.3712464,0.5906324
1583777460,288.0964953,0.5732571
1583777520,577.9972355,0.6523673
1583777580,683.0429324,0.0062835
1583777640,712.7621121,0.7994354
1583777700,653.964145,0.2284359
1583777760,662.3138146,0.9635067
1583777820,331.0441329,0.6321319
1583777880,341.7503157,0.6282694
1583777940,625.2150823,0.0390365
1583778000,713.6054486,0.4890159
1583778060,706.6354054,0.8336321
1583778120,785.5946989,0.427878
1583778180,514.2748357,0.6021313
1583778240,636.5974153,0.7925469
1583778300,500.3596972,0.1686293
1583778360,270.4050604,0.8139087
1583778420,557.5601571,0.2113335
1583778480,757.9903988,0.3015541
1583778540,647.5887848,0.6104931
1583778600,565.9176473,0.6092358
1583778660,299.0749293,0.8347888
1583778720,478.9354916,0.7057598
1583778780,487.7906206,0.1865301
1583778840,497.4820099,0.9356469
1583778900,283.6591818,0.8241883
1583778960,614.4941602,0.987544
1583779020,582.431646,0.7042801
1583779080,378.551662,0.8687993
1583779140,301.9723701,0.5668502
1583779200,478.7636282,0.9054688
1583779260,562.9374004,0.3682004
1583779320,537.8462308,0.5163328
1583779380,723.5889427,0.9335213
1583779440,394.4657649,0.4399554
1583779500,637.2634658,0.2613391
1583779560,290.1281834,0.9634271
1583779620,222.4929521,0.359495
1583779680,303.4950669,0.2975736
1583779740,721.3150035,0.2912594
1583779800,327.8508865,0.1427106
1583779860,327.4186501,0.8364285
1583779920,674.5428984,0.5990886
1583779980,347.9909358,0.2594653
1583780040,402.2916047,0.072246
1583780100,249.8377122,0.4504366
1583780160,653.9140744,0.249608
1583780220,482.397239,0.0615103
1583780280,483.2807823,0.1039578
1583780340,365.5367747,0.4482944
1583780400,739.9850503,0.4854958
1583780460,584.8950715,0.0163622
1583780520,1165.2104242,0.7674009
1583780580,678.900155,0.4833275
1583780640,1157.148595,0.5291141
1583780700,553.8964688,0.0388161
1583780760,910.918761,0.3916823
1583780820,748.1484561,0.7011965
1583780880,600.8562631,0.1687683
1583780940,660.1689408,0.3396951
1583781000,712.205768,0.3994595
1583781060,1183.8452473,0.5713023
1583781120,524.5756271,0.4724342
1583781180,1163.4134176,0.7485202
1583781240,920.5853897,0.6591268
1583781300,1026.6515964,0.9974193
1583781360,1064.8714933,0.7072778
1583781420,1163.9393903,0.4064353
1583781480,549.2773791,0.2575597
1583781540,626.5467849,0.2754188
1583781600,1165.2541268,0.5279509
1583781660,664.4042368,0.0726455
1583781720,1090.2255849,0.9119793
1583781780,861.9737315,0.6717721
1583781840,1023.9352923,0.8698497
1583781900,596.3078184,0.3255207
1583781960,829.0391974,0.3679419
1583782020,899.5994834,0.8383923
1583782080,1181.8720351,0.5805431
1583782140,813.9801119,0.9329434
1583782200,906.0307583,0.1779979
1583782260,1191.3909917,0.787841
1583782320,1028.4962042,0.8805935
1583782380,1002.4652638,0.3656215
1583782440,589.8109729,0.0351694
1583782500,827.7824638,0.7355738
1583782560,677.2794637,0.041583
1583782620,1069.1440513,0.1466387
1583782680,1192.6331094,0.0769137
1583782740,785.47741,0.5314367
1583782800,826.3474663,0.3852431
1583782860,508.9774646,0.3564267
1583782920,1061.7958298,0.584006
1583782980,692.1453443,0.0911536
1583783040,1176.5256352,0.9622418
1583783100,1154.775739,0.7677272
1583783160,744.2902987,0.0479095
1583783220,503.9334439,0.9913558
1583783280,1003.8811483,0.08867
1583783340,1125.8922762,0.9078633
1583783400,681.2763339,0.0298384
1583783460,1199.3821276,0.2486894
1583783520,702.8996815,0.861206
1583783580,809.0534147,0.7066362
1583783640,713.1792966,0.6099155
1583783700,663.9539474,0.6666007
1583783760,1021.9811612,0.9792383
1583783820,842.6803745,0.5268875
1583783880,1191.2169341,0.1532092
1583783940,586.168077,0.8914038
1583784000,529.6824101,0.3044003
1583784060,608.6383761,0.5377444
1583784120,600.0342075,0.8952009
1583784180,1021.0132925,0.7720337
1583784240,1133.348652,0.9341825
1583784300,974.0447522,0.582033
1583784360,714.3761599,0.0074937
1583784420,568.8628388,0.3095756
1583784480,936.603174,0.7852998
1583784540,1037.0497111,0.172239
1583784600,611.4658506,0.2236062
1583784660,1025.8560432,0.1445419
1583784720,779.5344041,0.0627454
1583784780,665.4481427,0.3956419
1583784840,1193.8350699,0.5277356
1583784900,1101.5206586,0.7860942
1583784960,1021.8453503,0.9655972
1583785020,728.1061176,0.3420416
1583785080,670.698439,0.4103703
1583785140,1015.7186027,0.279941
1583785200,537.0336523,0.1810397
1583785260,1194.5644866,0.9660198
1583785320,1082.5258184,0.5446095
1583785380,706.9300745,0.1380709
1583785440,1006.7895286,0.7229262
1583785500,836.3955392,0.1999604
1583785560,893.796978,0.5212269
1583785620,842.6010234,0.3744901
1583785680,1108.1424395,0.930334
1583785740,761.3385443,0.5952328
1583785800,773.0225108,0.8827041
1583785860,781.2996292,0.0520623
1583785920,1050.7584717,0.3324127
1583785980,1031.2127064,0.70108
1583786040,660.8988733,0.2505923
1583786100,1015.4981065,0.1661017
1583786160,762.0270271,0.1830398
1583786220,986.0463664,0.2618365
1583786280,635.3761005,0.6040019
1583786340,881.5345222,0.6370006
1583786400,963.8749964,0.1701043
1583786460,640.011031,0.2609224
1583786520,1170.6625475,0.6704911
1583786580,1093.595427,0.5494023
1583786640,933.5289093,0.9304119
1583786700,883.4070789,0.6887897
1583786760,741.5349087,0.9641239
1583786820,894.7207764,0.5192979
1583786880,1029.0946258,0.7905993
1583786940,1080.9428434,0.3651439
1583787000,505.5443272,0.048142
1583787060,866.960245,0.5028597
1583787120,1056.779423,0.3609652
1583787180,667.9788877,0.1027287
1583787240,979.0998199,0.6979676
1583787300,1013.2572648,0.9159856
1583787360,582.4542867,0.089294
1583787420,922.6777275,0.1459435
1583787480,944.0077158,0.6091392
1583787540,843.3159644,0.9118538
1583787600,848.2304207,0.6863777
1583787660,592.8177152,0.0502848
1583787720,867.1185762,0.5694911
1583787780,538.9531607,0.7117376
1583787840,713.2465653,0.7416947
1583787900,600.9541109,0.5905309
1583787960,641.5016059,0.7203317
1583788020,704.1398737,0.7288462
1583788080,916.271883,0.2954922
1583788140,752.3738656,0.8194918
1583788200,995.4357286,0.9680948
1583788260,640.0727035,0.506099
1583788320,935.5938735,0.1882282
1583788380,914.2196065,0.9704416
1583788440,714.3462737,0.5134522
1583788500,1060.2840238,0.3450015
1583788560,675.2464483,0.7717587
1583788620,801.8090048,0.3675652
1583788680,1115.690112,0.2368245
1583788740,1031.4205556,0.8100373
1583788800,1109.4204866,0.920085
1583788860,935.4994154,0.3300928
1583788920,874.4363457,0.1800055
1583788980,827.8423546,0.9526512
1583789040,1032.5963937,0.5424244
1583789100,1193.2219064,0.8055238
1583789160,699.548713,0.7496858
1583789220,977.1624859,0.9879271
1583789280,598.0217388,0.9677056
1583789340,793.5976449,0.3756493
1583789400,1183.6568842,0.6780722
1583789460,1064.3708515,0.5133728
1583789520,1002.4378268,0.2118396
1583789580,1016.7925201,0.7435253
1583789640,725.5429301,0.7652132
1583789700,1117.2728505,0.86041
1583789760,711.1304078,0.1069482
1583789820,917.6571305,0.5059581
1583789880,645.205947,0.0764031
1583789940,1089.3682587,0.7018006
1583790000,905.6184734,0.585081
1583790060,883.6365933,0.640212
1583790120,1038.1575779,0.6039289
1583790180,956.9318105,0.9142511
1583790240,578.3428291,0.1971193
1583790300,1130.2631023,0.5273289
1583790360,627.7025746,0.2892479
1583790420,1178.384138,0.9583487
1583790480,530.7466361,0.3232771
1583790540,787.9249515,0.3246792
1583790600,1030.2935315,0.6513734
1583790660,1174.053601,0.428643
1583790720,1186.0421881,0.3656134
1583790780,960.7931201,0.7180299
1583790840,1072.105504,0.8568571
1583790900,1042.7016091,0.4623353
1583790960,930.2113141,0.1816958
1583791020,750.7506059,0.5959886
1583791080,797.3752389,0.0803448
1583791140,774.8769939,0.7454985
1583791200,250.4829914,0.9094024
1583791260,180.2446169,0.6450682
1583791320,220.5566108,0.5329454
1583791380,253.9681669,0.9409205
1583791440,191.5397351,0.1690361
1583791500,234.2417327,0.8788359
1583791560,253.8390308,0.3354066
1583791620,188.1903755,0.1982783
1583791680,215.5179624,0.1081991
1583791740,128.5566394,0.324495
1583791800,208.297663,0.8202266
1583791860,219.1079237,0.3327853
1583791920,272.5033724,0.5358598
1583791980,235.9985534,0.9418302
1583792040,239.9295286,0.4377825
1583792100,138.6429274,0.995804
1583792160,251.3279127,0.2909284
1583792220,146.5023803,0.9398788
1583792280,298.8287532,0.7032866
1583792340,131.5596843,0.4352874
1583792400,105.6036725,0.9391626
1583792460,261.5964915,0.7540424
1583792520,145.3402757,0.7223822
1583792580,241.4360041,0.8369381
1583792640,121.4371204,0.9817852
1583792700,182.0501008,0.1964891
1583792760,166.4586331,0.3348539
1583792820,262.3742541,0.1715303
1583792880,170.0078849,0.6323756
1583792940,202.7028188,0.6192363
1583793000,121.7503014,0.3624505
1583793060,127.2762055,0.0641882
1583793120,138.7560935,0.0533494
1583793180,146.9391144,0.0786203
1583793240,267.1368496,0.9294038
1583793300,110.4570845,0.855089
1583793360,149.3087182,0.4300248
1583793420,179.7234743,0.752331
1583793480,175.2627106,0.7214541
1583793540,247.9197681,0.0539324
1583793600,125.3165823,0.3969488
1583793660,173.4039718,0.7668733
1583793720,295.9157958,0.3746135
1583793780,246.0432876,0.6939913
1583793840,263.6645837,0.3857814
1583793900,213.5328463,0.0148282
1583793960,249.8983804,0.3552163
1583794020,287.6888639,0.2645665
1583794080,175.3114122,0.0347943
1583794140,266.3065469,0.3547096
1583794200,157.7866719,0.3997616
1583794260,210.4866973,0.0791406
1583794320,156.3542759,0.3630522
1583794380,197.4934878,0.7606419
1583794440,294.7002684,0.3311414
1583794500,264.4432501,0.6512164
1583794560,153.2429255,0.5467784
1583794620,181.2157982,0.4728328
1583794680,217.2111334,0.8899386
1583794740,175.2802039,0.1319543
1583794800,191.2370728,0.2135569
1583794860,125.7208467,0.312909
1583794920,206.7691366,0.8409233
1583794980,277.6860879,0.5827972
1583795040,168.4912029,0.7724046
1583795100,289.5594792,0.1868079
1583795160,276.2415349,0.5065176
1583795220,255.6742448,0.7357636
1583795280,135.9277507,0.3135506
1583795340,173.3899674,0.1101965
1583795400,227.802243,0.552263
1583795460,208.9005962,0.7889631
1583795520,145.0075903,0.5265582
